04-17 04:47:24	##### arguments #####
04-17 04:47:24	dataset: cifar100
04-17 04:47:24	model_config: config/model/wrn-40-2.json
04-17 04:47:24	-- num_layer: 40
04-17 04:47:24	-- widening_factor: 2
04-17 04:47:24	run_config: config/run/adv_train.json
04-17 04:47:24	-- batch_size_train: 128
04-17 04:47:24	-- batch_size_eval: 256
04-17 04:47:24	-- num_epochs: 100
04-17 04:47:24	-- learning_rate: 0.1
04-17 04:47:24	-- learning_rate_scheduler: cyclicLR
04-17 04:47:24	-- momentum: 0.9
04-17 04:47:24	-- weight_decay: 0.0005
04-17 04:47:24	-- dropout_rate: 0
04-17 04:47:24	-- adv_train_type: pgd
04-17 04:47:24	-- epsilon_train: 8
04-17 04:47:24	-- alpha_train: 2
04-17 04:47:24	-- restarts_train: 1
04-17 04:47:24	-- attack_iters_train: 7
04-17 04:47:24	-- epsilon_eval: 8
04-17 04:47:24	-- alpha_eval: 2
04-17 04:47:24	-- restarts_eval: 1
04-17 04:47:24	-- attack_iters_eval: 5
04-17 04:47:24	device: cuda (1 GPUs)
04-17 04:47:24	output_path: results/cifar100/baselines/adversarial/wrn-40-2
04-17 04:47:24	log_file: results/cifar100/baselines/adversarial/wrn-40-2/adv_train_wrn_log.txt

04-17 04:47:24	start loading datasets: cifar100
04-17 04:47:26	loaded 50000 dataset_train samples
04-17 04:47:26	loaded 10000 dataset_test samples
04-17 04:47:26	elapsed time: 0:00:01.570372

04-17 04:47:26	start initializing a model
04-17 04:47:26	end initializing a model
04-17 04:47:26	elapsed time:0:00:00.048788

04-17 04:47:26	start setting trainer configurations
04-17 04:47:30	end setting trainer configurations
04-17 04:47:30	elapsed time:0:00:04.060208

04-17 04:47:30	start training a model
04-17 04:47:30	ep	split	adv_loss	adv_acc	|	split	adv_loss	adv_acc
04-17 08:48:00	083	train	2.8028	0.2967	|	test	2.2677	0.2818
04-17 08:50:54	084	train	2.7826	0.3020	|	test	2.3013	0.2874
04-17 08:53:47	085	train	2.7684	0.3043	|	test	2.2885	0.2812
04-17 08:56:41	086	train	2.7511	0.3058	|	test	2.2630	0.2900
04-17 08:59:35	087	train	2.7392	0.3103	|	test	2.2603	0.2902
04-17 09:02:29	088	train	2.7119	0.3132	|	test	2.2172	0.2953
04-17 09:05:23	089	train	2.6931	0.3182	|	test	2.2353	0.3005
04-17 09:08:17	090	train	2.6708	0.3240	|	test	2.2277	0.3002
04-17 09:11:11	091	train	2.6391	0.3268	|	test	2.2001	0.3053
04-17 09:14:05	092	train	2.6127	0.3325	|	test	2.2033	0.3059
04-17 09:16:59	093	train	2.5831	0.3382	|	test	2.1846	0.3007
04-17 09:19:53	094	train	2.5485	0.3472	|	test	2.1664	0.3040
04-17 09:22:46	095	train	2.5115	0.3547	|	test	2.1619	0.3094
04-17 09:25:40	096	train	2.4679	0.3623	|	test	2.1396	0.3129
04-17 09:28:34	097	train	2.4173	0.3756	|	test	2.1110	0.3151
04-17 09:31:28	098	train	2.3666	0.3840	|	test	2.0969	0.3103
04-17 09:34:22	099	train	2.3054	0.4002	|	test	2.1073	0.3213
04-17 09:37:16	100	train	2.2504	0.4103	|	test	2.0537	0.3137
04-17 09:37:16	end training a model
04-17 09:37:16	elapsed time:4:49:45.710385

