04-24 06:44:10	##### arguments #####
04-24 06:44:10	dataset: cifar100
04-24 06:44:10	model_config: config/model/wrn-16-4.json
04-24 06:44:10	-- num_layer: 16
04-24 06:44:10	-- widening_factor: 4
04-24 06:44:10	run_config: config/run/adv_train.json
04-24 06:44:10	-- batch_size_train: 128
04-24 06:44:10	-- batch_size_eval: 256
04-24 06:44:10	-- num_epochs: 100
04-24 06:44:10	-- learning_rate: 0.1
04-24 06:44:10	-- learning_rate_scheduler: cyclicLR
04-24 06:44:10	-- momentum: 0.9
04-24 06:44:10	-- weight_decay: 0.0005
04-24 06:44:10	-- dropout_rate: 0
04-24 06:44:10	-- adv_train_type: pgd
04-24 06:44:10	-- epsilon_train: 8
04-24 06:44:10	-- alpha_train: 2
04-24 06:44:10	-- restarts_train: 1
04-24 06:44:10	-- attack_iters_train: 7
04-24 06:44:10	-- epsilon_eval: 8
04-24 06:44:10	-- alpha_eval: 2
04-24 06:44:10	-- restarts_eval: 1
04-24 06:44:10	-- attack_iters_eval: 5
04-24 06:44:10	device: cuda (1 GPUs)
04-24 06:44:10	output_path: results/cifar100/baselines/adversarial/wrn-16-4
04-24 06:44:10	log_file: results/cifar100/baselines/adversarial/wrn-16-4/adv_train_wrn_log.txt

04-24 06:44:10	start loading datasets: cifar100
04-24 06:44:11	loaded 50000 dataset_train samples
04-24 06:44:11	loaded 10000 dataset_test samples
04-24 06:44:11	elapsed time: 0:00:01.477225

04-24 06:44:11	start initializing a model
04-24 06:44:11	end initializing a model
04-24 06:44:11	elapsed time:0:00:00.047061

04-24 06:44:11	start setting trainer configurations
04-24 06:44:15	end setting trainer configurations
04-24 06:44:15	elapsed time:0:00:04.000666

04-24 06:44:15	start training a model
04-24 06:44:15	ep	split	adv_loss	adv_acc	|	split	adv_loss	adv_acc
04-24 07:38:38	025	train	3.3629	0.1972	|	test	2.7672	0.2274
04-24 07:40:48	026	train	3.3379	0.2010	|	test	2.7182	0.2227
04-24 07:42:59	027	train	3.3188	0.2042	|	test	2.7457	0.2368
04-24 07:45:09	028	train	3.2997	0.2053	|	test	2.6855	0.2243
04-24 07:47:20	029	train	3.2779	0.2103	|	test	2.6833	0.2402
04-24 07:49:30	030	train	3.2619	0.2158	|	test	2.6351	0.2330
04-24 07:51:41	031	train	3.2442	0.2165	|	test	2.6239	0.2459
04-24 07:53:51	032	train	3.2302	0.2198	|	test	2.6114	0.2434
04-24 07:56:02	033	train	3.2173	0.2219	|	test	2.6018	0.2435
04-24 07:58:13	034	train	3.2042	0.2240	|	test	2.6133	0.2406
04-24 08:00:23	035	train	3.1919	0.2278	|	test	2.5851	0.2446
04-24 08:02:34	036	train	3.1808	0.2275	|	test	2.5342	0.2436
04-24 08:04:45	037	train	3.1708	0.2299	|	test	2.5687	0.2521
04-24 08:06:55	038	train	3.1575	0.2349	|	test	2.5600	0.2487
04-24 08:09:06	039	train	3.1519	0.2337	|	test	2.5174	0.2538
04-24 08:11:16	040	train	3.1375	0.2371	|	test	2.5287	0.2649
04-24 08:13:27	041	train	3.1329	0.2380	|	test	2.5068	0.2605
04-24 08:15:38	042	train	3.1243	0.2384	|	test	2.4853	0.2583
04-24 08:17:48	043	train	3.1166	0.2404	|	test	2.4942	0.2471
04-24 08:19:59	044	train	3.1078	0.2406	|	test	2.5091	0.2537
04-24 08:22:09	045	train	3.0995	0.2450	|	test	2.5001	0.2534
04-24 08:24:20	046	train	3.0961	0.2430	|	test	2.5102	0.2596
04-24 08:26:31	047	train	3.0849	0.2467	|	test	2.4805	0.2539
04-24 08:28:41	048	train	3.0900	0.2459	|	test	2.5200	0.2702
04-24 08:30:52	049	train	3.0784	0.2465	|	test	2.4814	0.2629
04-24 08:33:02	050	train	3.0711	0.2461	|	test	2.5140	0.2558
04-24 08:35:13	051	train	3.0684	0.2491	|	test	2.4812	0.2554
04-24 08:37:24	052	train	3.0576	0.2511	|	test	2.4612	0.2663
04-24 08:39:34	053	train	3.0459	0.2533	|	test	2.4266	0.2734
04-24 08:41:45	054	train	3.0366	0.2563	|	test	2.4630	0.2650
04-24 08:43:56	055	train	3.0274	0.2582	|	test	2.4380	0.2670
04-24 08:46:06	056	train	3.0166	0.2586	|	test	2.4534	0.2695
04-24 08:48:17	057	train	3.0061	0.2604	|	test	2.4305	0.2764
04-24 08:50:28	058	train	2.9970	0.2627	|	test	2.4454	0.2706
04-24 08:52:38	059	train	2.9927	0.2643	|	test	2.4344	0.2671
04-24 08:54:49	060	train	2.9817	0.2645	|	test	2.3990	0.2690
04-24 08:56:59	061	train	2.9715	0.2681	|	test	2.3888	0.2751
04-24 08:59:10	062	train	2.9688	0.2664	|	test	2.3438	0.2750
04-24 09:01:21	063	train	2.9599	0.2699	|	test	2.3726	0.2799
04-24 09:03:31	064	train	2.9502	0.2701	|	test	2.3630	0.2842
04-24 09:05:42	065	train	2.9374	0.2715	|	test	2.3870	0.2753
04-24 09:07:52	066	train	2.9296	0.2746	|	test	2.3403	0.2734
04-24 09:10:03	067	train	2.9206	0.2770	|	test	2.3405	0.2893
04-24 09:12:14	068	train	2.9110	0.2774	|	test	2.3462	0.2847
04-24 09:14:25	069	train	2.9037	0.2805	|	test	2.3358	0.2869
04-24 09:16:35	070	train	2.8904	0.2822	|	test	2.3385	0.2810
04-24 09:18:46	071	train	2.8791	0.2813	|	test	2.2932	0.2848
04-24 09:20:56	072	train	2.8695	0.2855	|	test	2.3386	0.2811
04-24 09:23:07	073	train	2.8653	0.2859	|	test	2.3215	0.2851
04-24 09:25:18	074	train	2.8525	0.2912	|	test	2.3526	0.2814
04-24 09:27:28	075	train	2.8422	0.2906	|	test	2.3123	0.2916
04-24 09:29:39	076	train	2.8317	0.2945	|	test	2.2725	0.2893
04-24 09:31:50	077	train	2.8184	0.2953	|	test	2.2752	0.2836
04-24 09:34:00	078	train	2.8070	0.2983	|	test	2.2966	0.2976
04-24 09:36:11	079	train	2.7910	0.3002	|	test	2.2517	0.2889
04-24 09:38:22	080	train	2.7798	0.3005	|	test	2.2555	0.2899
04-24 09:40:32	081	train	2.7681	0.3052	|	test	2.2814	0.2969
04-24 09:42:43	082	train	2.7538	0.3080	|	test	2.2225	0.2969
04-24 09:44:54	083	train	2.7387	0.3117	|	test	2.2350	0.3032
04-24 09:47:04	084	train	2.7262	0.3113	|	test	2.2154	0.2983
04-24 09:49:15	085	train	2.7053	0.3187	|	test	2.2235	0.3027
04-24 09:51:25	086	train	2.6929	0.3192	|	test	2.2224	0.3010
04-24 09:53:36	087	train	2.6724	0.3231	|	test	2.2126	0.2957
04-24 09:55:47	088	train	2.6527	0.3258	|	test	2.1885	0.2955
04-24 09:57:57	089	train	2.6292	0.3343	|	test	2.1773	0.3045
04-24 10:00:08	090	train	2.6098	0.3362	|	test	2.1586	0.2988
04-24 10:02:18	091	train	2.5825	0.3417	|	test	2.1365	0.3094
04-24 10:04:29	092	train	2.5589	0.3458	|	test	2.1303	0.3053
04-24 10:06:40	093	train	2.5255	0.3532	|	test	2.1298	0.3071
04-24 10:08:50	094	train	2.4929	0.3580	|	test	2.1274	0.3119
04-24 10:11:01	095	train	2.4578	0.3693	|	test	2.1349	0.3117
04-24 10:13:12	096	train	2.4166	0.3770	|	test	2.0866	0.3188
04-24 10:15:22	097	train	2.3769	0.3852	|	test	2.1068	0.3210
04-24 10:17:33	098	train	2.3257	0.3977	|	test	2.0490	0.3162
04-24 10:19:43	099	train	2.2718	0.4114	|	test	2.0557	0.3149
04-24 10:21:54	100	train	2.2183	0.4233	|	test	2.0180	0.3158
04-24 10:21:54	end training a model
04-24 10:21:54	elapsed time:3:37:38.398700

