04-22 20:13:15	##### arguments #####
04-22 20:13:15	dataset: cifar100
04-22 20:13:15	model_config: config/model/wrn-40-4.json
04-22 20:13:15	-- num_layer: 40
04-22 20:13:15	-- widening_factor: 4
04-22 20:13:15	run_config: config/run/adv_train_fgsm.json
04-22 20:13:15	-- batch_size_train: 128
04-22 20:13:15	-- batch_size_eval: 256
04-22 20:13:15	-- num_epochs: 100
04-22 20:13:15	-- learning_rate: 0.1
04-22 20:13:15	-- learning_rate_scheduler: cyclicLR
04-22 20:13:15	-- momentum: 0.9
04-22 20:13:15	-- weight_decay: 0.0005
04-22 20:13:15	-- dropout_rate: 0
04-22 20:13:15	-- adv_train_type: fgsm
04-22 20:13:15	-- epsilon_train: 8
04-22 20:13:15	-- alpha_train: 2
04-22 20:13:15	-- epsilon_eval: 8
04-22 20:13:15	-- alpha_eval: 2
04-22 20:13:15	-- restarts_eval: 1
04-22 20:13:15	-- attack_iters_eval: 5
04-22 20:13:15	device: cuda (1 GPUs)
04-22 20:13:15	output_path: results/cifar100/baselines/adversarial_fgsm/wrn-40-4
04-22 20:13:15	log_file: results/cifar100/baselines/adversarial_fgsm/wrn-40-4/adv_train_wrn_log.txt

04-22 20:13:15	start loading datasets: cifar100
04-22 20:13:18	loaded 50000 dataset_train samples
04-22 20:13:18	loaded 10000 dataset_test samples
04-22 20:13:18	elapsed time: 0:00:02.220167

04-22 20:13:18	start initializing a model
04-22 20:13:18	end initializing a model
04-22 20:13:18	elapsed time:0:00:00.225426

04-22 20:13:18	start setting trainer configurations
04-22 20:13:22	end setting trainer configurations
04-22 20:13:22	elapsed time:0:00:04.263317

04-22 20:13:22	start training a model
04-22 20:13:22	ep	split	adv_loss	adv_acc	|	split	adv_loss	adv_acc
04-22 21:35:49	036	train	1.6440	0.5346	|	test	2.1390	0.1530
04-22 21:38:07	037	train	1.6279	0.5382	|	test	2.1027	0.1476
04-22 21:40:24	038	train	1.6205	0.5393	|	test	2.1329	0.1534
04-22 21:42:41	039	train	1.6029	0.5435	|	test	2.0985	0.1464
04-22 21:44:59	040	train	1.5801	0.5490	|	test	2.1578	0.1453
04-22 21:47:16	041	train	1.5696	0.5524	|	test	2.0858	0.1626
04-22 21:49:34	042	train	1.5647	0.5521	|	test	2.1207	0.1508
04-22 21:51:51	043	train	1.5431	0.5583	|	test	2.0997	0.1456
04-22 21:54:09	044	train	1.5382	0.5575	|	test	2.0585	0.1691
04-22 21:56:26	045	train	1.5332	0.5583	|	test	2.1177	0.1443
04-22 21:58:43	046	train	1.5107	0.5665	|	test	2.0772	0.1561
04-22 22:01:01	047	train	1.5093	0.5655	|	test	2.1148	0.1458
04-22 22:03:18	048	train	1.5008	0.5661	|	test	2.1165	0.1527
04-22 22:05:36	049	train	1.4885	0.5703	|	test	2.1867	0.1333
04-22 22:07:53	050	train	1.4795	0.5744	|	test	2.1405	0.1481
04-22 22:10:11	051	train	1.4680	0.5761	|	test	2.0676	0.1661
04-22 22:12:28	052	train	1.4517	0.5804	|	test	2.0814	0.1545
04-22 22:14:46	053	train	1.4257	0.5862	|	test	2.1195	0.1461
04-22 22:17:03	054	train	1.4066	0.5900	|	test	2.1210	0.1554
04-22 22:19:20	055	train	1.3956	0.5931	|	test	2.1065	0.1425
04-22 22:21:38	056	train	1.3694	0.6001	|	test	2.1144	0.1366
04-22 22:23:55	057	train	1.3475	0.6052	|	test	2.0819	0.1500
04-22 22:26:13	058	train	1.3358	0.6105	|	test	2.1079	0.1482
04-22 22:28:30	059	train	1.3195	0.6145	|	test	2.0796	0.1399
04-22 22:30:48	060	train	1.2947	0.6197	|	test	2.0575	0.1614
04-22 22:33:05	061	train	1.2732	0.6235	|	test	2.0805	0.1609
04-22 22:35:23	062	train	1.2608	0.6262	|	test	2.0825	0.1587
04-22 22:37:40	063	train	1.2356	0.6336	|	test	2.0552	0.1637
04-22 22:39:58	064	train	1.2284	0.6351	|	test	2.0625	0.1607
04-22 22:42:15	065	train	1.2001	0.6415	|	test	2.1025	0.1467
04-22 22:44:32	066	train	1.1853	0.6451	|	test	2.0572	0.1600
04-22 22:46:50	067	train	1.1660	0.6493	|	test	2.0831	0.1492
04-22 22:49:07	068	train	1.1370	0.6584	|	test	2.0862	0.1557
04-22 22:51:25	069	train	1.1176	0.6625	|	test	2.1120	0.1537
04-22 22:53:42	070	train	1.0950	0.6720	|	test	2.0631	0.1615
04-22 22:55:59	071	train	1.0769	0.6755	|	test	2.0882	0.1555
04-22 22:58:17	072	train	1.0650	0.6786	|	test	2.0611	0.1606
04-22 23:00:34	073	train	1.0375	0.6839	|	test	2.0398	0.1615
04-22 23:02:52	074	train	1.0061	0.6940	|	test	2.0800	0.1538
04-22 23:05:09	075	train	0.9833	0.6994	|	test	2.0495	0.1579
04-22 23:07:27	076	train	0.9595	0.7057	|	test	2.0719	0.1604
04-22 23:09:44	077	train	0.9433	0.7101	|	test	2.0734	0.1585
04-22 23:12:01	078	train	0.9116	0.7178	|	test	2.0753	0.1566
04-22 23:14:19	079	train	0.8841	0.7253	|	test	2.0770	0.1590
04-22 23:16:36	080	train	0.8619	0.7324	|	test	2.0722	0.1544
04-22 23:18:54	081	train	0.8255	0.7442	|	test	2.0858	0.1599
04-22 23:21:11	082	train	0.7913	0.7539	|	test	2.1158	0.1638
04-22 23:23:28	083	train	0.7618	0.7617	|	test	2.0859	0.1592
04-22 23:25:46	084	train	0.7266	0.7727	|	test	2.0760	0.1577
04-22 23:28:03	085	train	0.6909	0.7842	|	test	2.0877	0.1691
04-22 23:30:20	086	train	0.6486	0.7962	|	test	2.1057	0.1628
04-22 23:32:38	087	train	0.6178	0.8062	|	test	2.1582	0.1591
04-22 23:34:55	088	train	0.5757	0.8180	|	test	2.1209	0.1657
04-22 23:37:13	089	train	0.5231	0.8358	|	test	2.1207	0.1661
04-22 23:39:30	090	train	0.4838	0.8475	|	test	2.1385	0.1612
04-22 23:41:47	091	train	0.4352	0.8638	|	test	2.1301	0.1661
04-22 23:44:05	092	train	0.3769	0.8836	|	test	2.1332	0.1666
04-22 23:46:23	093	train	0.3248	0.9003	|	test	2.1221	0.1715
04-22 23:48:40	094	train	0.2754	0.9176	|	test	2.1295	0.1749
04-22 23:50:58	095	train	0.2242	0.9363	|	test	2.1311	0.1788
04-22 23:53:15	096	train	0.1844	0.9487	|	test	2.1343	0.1794
04-22 23:55:33	097	train	0.1468	0.9614	|	test	2.1539	0.1836
04-22 23:57:50	098	train	0.1201	0.9701	|	test	2.1315	0.1881
04-23 00:00:07	099	train	0.0964	0.9780	|	test	2.1152	0.1908
04-23 00:02:25	100	train	0.0820	0.9828	|	test	2.1255	0.1896
04-23 00:02:25	end training a model
04-23 00:02:25	elapsed time:3:49:02.846015

