04-16 11:21:34	##### arguments #####
04-16 11:21:34	dataset: cifar10
04-16 11:21:34	model_config: config/model/wrn-16-2.json
04-16 11:21:34	-- num_layer: 16
04-16 11:21:34	-- widening_factor: 2
04-16 11:21:34	run_config: config/run/adv_train_fgsm.json
04-16 11:21:34	-- batch_size_train: 128
04-16 11:21:34	-- batch_size_eval: 256
04-16 11:21:34	-- num_epochs: 100
04-16 11:21:34	-- learning_rate: 0.1
04-16 11:21:34	-- learning_rate_scheduler: cyclicLR
04-16 11:21:34	-- momentum: 0.9
04-16 11:21:34	-- weight_decay: 0.0005
04-16 11:21:34	-- dropout_rate: 0
04-16 11:21:34	-- adv_train_type: fgsm
04-16 11:21:34	-- epsilon_train: 8
04-16 11:21:34	-- alpha_train: 2
04-16 11:21:34	-- epsilon_eval: 8
04-16 11:21:34	-- alpha_eval: 2
04-16 11:21:34	-- restarts_eval: 1
04-16 11:21:34	-- attack_iters_eval: 5
04-16 11:21:34	device: cuda (1 GPUs)
04-16 11:21:34	output_path: results/cifar10/baselines/adversarial_fgsm/wrn-16-2
04-16 11:21:34	log_file: results/cifar10/baselines/adversarial_fgsm/wrn-16-2/adv_train_wrn_log.txt

04-16 11:21:34	start loading datasets: cifar10
04-16 11:21:36	loaded 50000 dataset_train samples
04-16 11:21:36	loaded 10000 dataset_test samples
04-16 11:21:36	elapsed time: 0:00:01.205529

04-16 11:21:36	start initializing a model
04-16 11:21:36	end initializing a model
04-16 11:21:36	elapsed time:0:00:00.016961

04-16 11:21:36	start setting trainer configurations
04-16 11:21:39	end setting trainer configurations
04-16 11:21:39	elapsed time:0:00:03.885748

04-16 11:21:39	start training a model
04-16 11:21:39	ep	split	adv_loss	adv_acc	|	split	adv_loss	adv_acc
04-16 11:31:04	024	train	0.8943	0.6748	|	test	1.1433	0.3109
04-16 11:31:28	025	train	0.8844	0.6749	|	test	1.1401	0.2920
04-16 11:31:52	026	train	0.8649	0.6806	|	test	1.1206	0.3009
04-16 11:32:16	027	train	0.8587	0.6825	|	test	1.1396	0.2955
04-16 11:32:39	028	train	0.8500	0.6879	|	test	1.1324	0.2950
04-16 11:33:03	029	train	0.8396	0.6928	|	test	1.1229	0.3021
04-16 11:33:26	030	train	0.8321	0.6945	|	test	1.1475	0.2697
04-16 11:33:50	031	train	0.8235	0.6981	|	test	1.1060	0.3071
04-16 11:34:14	032	train	0.8155	0.7005	|	test	1.1413	0.2887
04-16 11:34:37	033	train	0.8105	0.7013	|	test	1.1237	0.3056
04-16 11:35:01	034	train	0.8020	0.7049	|	test	1.1124	0.2999
04-16 11:35:24	035	train	0.8024	0.7048	|	test	1.1366	0.2838
04-16 11:35:48	036	train	0.7909	0.7084	|	test	1.1302	0.2841
04-16 11:36:11	037	train	0.7885	0.7114	|	test	1.1122	0.3020
04-16 11:36:35	038	train	0.7835	0.7149	|	test	1.1423	0.2909
04-16 11:36:58	039	train	0.7799	0.7123	|	test	1.1043	0.3056
04-16 11:37:22	040	train	0.7756	0.7164	|	test	1.0944	0.3116
04-16 11:37:45	041	train	0.7737	0.7179	|	test	1.1057	0.2907
04-16 11:38:09	042	train	0.7688	0.7185	|	test	1.1148	0.2958
04-16 11:38:32	043	train	0.7670	0.7202	|	test	1.1028	0.3022
04-16 11:38:56	044	train	0.7605	0.7194	|	test	1.1284	0.2787
04-16 11:39:20	045	train	0.7566	0.7229	|	test	1.1098	0.2929
04-16 11:39:43	046	train	0.7597	0.7223	|	test	1.1231	0.2852
04-16 11:40:06	047	train	0.7593	0.7199	|	test	1.1238	0.2921
04-16 11:40:30	048	train	0.7516	0.7251	|	test	1.0951	0.3043
04-16 11:40:54	049	train	0.7504	0.7239	|	test	1.1019	0.3064
04-16 11:41:17	050	train	0.7495	0.7258	|	test	1.1293	0.2862
04-16 11:41:41	051	train	0.7473	0.7265	|	test	1.1142	0.2951
04-16 11:42:04	052	train	0.7454	0.7247	|	test	1.1102	0.2957
04-16 11:42:28	053	train	0.7351	0.7307	|	test	1.1186	0.2830
04-16 11:42:51	054	train	0.7298	0.7330	|	test	1.1070	0.2937
04-16 11:43:15	055	train	0.7255	0.7337	|	test	1.1147	0.3031
04-16 11:43:39	056	train	0.7176	0.7367	|	test	1.0976	0.3071
04-16 11:44:02	057	train	0.7163	0.7361	|	test	1.1181	0.2807
04-16 11:44:26	058	train	0.7120	0.7390	|	test	1.0726	0.3085
04-16 11:44:49	059	train	0.7064	0.7388	|	test	1.1245	0.2857
04-16 11:45:13	060	train	0.7039	0.7392	|	test	1.0708	0.3135
04-16 11:45:36	061	train	0.6978	0.7425	|	test	1.1126	0.3019
04-16 11:46:00	062	train	0.6922	0.7438	|	test	1.0901	0.3030
04-16 11:46:23	063	train	0.6913	0.7444	|	test	1.0633	0.3164
04-16 11:46:47	064	train	0.6829	0.7493	|	test	1.0929	0.2897
04-16 11:47:10	065	train	0.6780	0.7488	|	test	1.0883	0.2974
04-16 11:47:34	066	train	0.6735	0.7527	|	test	1.1090	0.2952
04-16 11:47:57	067	train	0.6721	0.7532	|	test	1.0975	0.2892
04-16 11:48:21	068	train	0.6686	0.7527	|	test	1.0912	0.2879
04-16 11:48:44	069	train	0.6594	0.7566	|	test	1.0868	0.2979
04-16 11:49:08	070	train	0.6591	0.7579	|	test	1.0593	0.3197
04-16 11:49:31	071	train	0.6519	0.7597	|	test	1.0888	0.3091
04-16 11:49:55	072	train	0.6467	0.7620	|	test	1.1042	0.2943
04-16 11:50:19	073	train	0.6449	0.7637	|	test	1.0914	0.2980
04-16 11:50:42	074	train	0.6385	0.7643	|	test	1.1137	0.2914
04-16 11:51:06	075	train	0.6279	0.7671	|	test	1.0359	0.3346
04-16 11:51:29	076	train	0.6293	0.7672	|	test	1.0650	0.3086
04-16 11:51:53	077	train	0.6209	0.7701	|	test	1.0758	0.3038
04-16 11:52:16	078	train	0.6144	0.7728	|	test	1.0703	0.3090
04-16 11:52:40	079	train	0.6091	0.7745	|	test	1.0552	0.3255
04-16 11:53:04	080	train	0.6038	0.7773	|	test	1.0708	0.3122
04-16 11:53:27	081	train	0.5945	0.7832	|	test	1.0553	0.3172
04-16 11:53:51	082	train	0.5915	0.7830	|	test	1.0885	0.2947
04-16 11:54:14	083	train	0.5822	0.7840	|	test	1.0676	0.3077
04-16 11:54:38	084	train	0.5755	0.7897	|	test	1.0712	0.3068
04-16 11:55:01	085	train	0.5744	0.7858	|	test	1.0988	0.2791
04-16 11:55:25	086	train	0.5565	0.7925	|	test	1.0541	0.3133
04-16 11:55:48	087	train	0.5508	0.7955	|	test	1.0713	0.2983
04-16 11:56:12	088	train	0.5385	0.8023	|	test	1.0647	0.3047
04-16 11:56:36	089	train	0.5265	0.8048	|	test	1.0747	0.3016
04-16 11:56:59	090	train	0.5166	0.8079	|	test	1.0458	0.3119
04-16 11:57:23	091	train	0.5070	0.8117	|	test	1.0510	0.3161
04-16 11:57:46	092	train	0.4922	0.8172	|	test	1.0762	0.3112
04-16 11:58:10	093	train	0.4779	0.8217	|	test	1.0449	0.3195
04-16 11:58:33	094	train	0.4628	0.8272	|	test	1.0613	0.3092
04-16 11:58:57	095	train	0.4466	0.8349	|	test	1.0626	0.3120
04-16 11:59:20	096	train	0.4248	0.8427	|	test	1.0458	0.3242
04-16 11:59:44	097	train	0.4029	0.8517	|	test	1.0650	0.3080
04-16 12:00:08	098	train	0.3816	0.8602	|	test	1.0580	0.3187
04-16 12:00:31	099	train	0.3563	0.8706	|	test	1.0510	0.3221
04-16 12:00:55	100	train	0.3363	0.8772	|	test	1.0544	0.3247
04-16 12:00:55	end training a model
04-16 12:00:55	elapsed time:0:39:15.179760

