04-24 01:43:27	##### arguments #####
04-24 01:43:27	dataset: cifar100
04-24 01:43:27	model_config: config/model/wrn-16-1.json
04-24 01:43:27	-- num_layer: 16
04-24 01:43:27	-- widening_factor: 1
04-24 01:43:27	run_config: config/run/adv_train.json
04-24 01:43:27	-- batch_size_train: 128
04-24 01:43:27	-- batch_size_eval: 256
04-24 01:43:27	-- num_epochs: 100
04-24 01:43:27	-- learning_rate: 0.1
04-24 01:43:27	-- learning_rate_scheduler: cyclicLR
04-24 01:43:27	-- momentum: 0.9
04-24 01:43:27	-- weight_decay: 0.0005
04-24 01:43:27	-- dropout_rate: 0
04-24 01:43:27	-- adv_train_type: pgd
04-24 01:43:27	-- epsilon_train: 8
04-24 01:43:27	-- alpha_train: 2
04-24 01:43:27	-- restarts_train: 1
04-24 01:43:27	-- attack_iters_train: 7
04-24 01:43:27	-- epsilon_eval: 8
04-24 01:43:27	-- alpha_eval: 2
04-24 01:43:27	-- restarts_eval: 1
04-24 01:43:27	-- attack_iters_eval: 5
04-24 01:43:27	device: cuda (1 GPUs)
04-24 01:43:27	output_path: results/cifar100/baselines/adversarial/wrn-16-1
04-24 01:43:27	log_file: results/cifar100/baselines/adversarial/wrn-16-1/adv_train_wrn_log.txt

04-24 01:43:27	start loading datasets: cifar100
04-24 01:43:28	loaded 50000 dataset_train samples
04-24 01:43:28	loaded 10000 dataset_test samples
04-24 01:43:28	elapsed time: 0:00:01.492776

04-24 01:43:28	start initializing a model
04-24 01:43:28	end initializing a model
04-24 01:43:28	elapsed time:0:00:00.009297

04-24 01:43:28	start setting trainer configurations
04-24 01:43:32	end setting trainer configurations
04-24 01:43:32	elapsed time:0:00:03.949731

04-24 01:43:32	start training a model
04-24 01:43:32	ep	split	adv_loss	adv_acc	|	split	adv_loss	adv_acc
04-24 02:01:43	025	train	3.7472	0.1345	|	test	3.2943	0.1566
04-24 02:02:27	026	train	3.7310	0.1348	|	test	3.3032	0.1520
04-24 02:03:11	027	train	3.7246	0.1361	|	test	3.2682	0.1610
04-24 02:03:54	028	train	3.7072	0.1391	|	test	3.2294	0.1636
04-24 02:04:38	029	train	3.6947	0.1413	|	test	3.2239	0.1712
04-24 02:05:22	030	train	3.6847	0.1433	|	test	3.1832	0.1753
04-24 02:06:05	031	train	3.6752	0.1445	|	test	3.1633	0.1704
04-24 02:06:49	032	train	3.6611	0.1463	|	test	3.1522	0.1734
04-24 02:07:32	033	train	3.6543	0.1483	|	test	3.1712	0.1744
04-24 02:08:16	034	train	3.6463	0.1499	|	test	3.1317	0.1746
04-24 02:08:59	035	train	3.6389	0.1514	|	test	3.1529	0.1745
04-24 02:09:43	036	train	3.6309	0.1532	|	test	3.1620	0.1661
04-24 02:10:27	037	train	3.6214	0.1534	|	test	3.0881	0.1849
04-24 02:11:10	038	train	3.6142	0.1563	|	test	3.0886	0.1805
04-24 02:11:54	039	train	3.6094	0.1556	|	test	3.0715	0.1906
04-24 02:12:37	040	train	3.5983	0.1577	|	test	3.0968	0.1827
04-24 02:13:21	041	train	3.5936	0.1577	|	test	3.0677	0.1777
04-24 02:14:04	042	train	3.5860	0.1595	|	test	3.0341	0.1884
04-24 02:14:48	043	train	3.5842	0.1601	|	test	3.0465	0.1828
04-24 02:15:31	044	train	3.5782	0.1606	|	test	3.0611	0.1755
04-24 02:16:15	045	train	3.5737	0.1607	|	test	3.0317	0.1944
04-24 02:16:59	046	train	3.5728	0.1616	|	test	3.0539	0.1853
04-24 02:17:42	047	train	3.5645	0.1622	|	test	3.0224	0.1878
04-24 02:18:26	048	train	3.5634	0.1626	|	test	3.0206	0.1822
04-24 02:19:09	049	train	3.5639	0.1620	|	test	3.0040	0.1899
04-24 02:19:53	050	train	3.5580	0.1644	|	test	2.9821	0.1881
04-24 02:20:37	051	train	3.5532	0.1650	|	test	3.0064	0.1896
04-24 02:21:20	052	train	3.5476	0.1646	|	test	3.0355	0.1785
04-24 02:22:04	053	train	3.5431	0.1665	|	test	2.9672	0.1953
04-24 02:22:47	054	train	3.5405	0.1667	|	test	2.9418	0.2065
04-24 02:23:31	055	train	3.5281	0.1687	|	test	2.9956	0.1932
04-24 02:24:15	056	train	3.5282	0.1691	|	test	2.9806	0.1899
04-24 02:24:58	057	train	3.5222	0.1702	|	test	2.9481	0.1941
04-24 02:25:42	058	train	3.5161	0.1710	|	test	2.9622	0.1937
04-24 02:26:26	059	train	3.5161	0.1711	|	test	2.9388	0.1910
04-24 02:27:09	060	train	3.5096	0.1725	|	test	2.9423	0.1944
04-24 02:27:53	061	train	3.5081	0.1731	|	test	2.9373	0.2032
04-24 02:28:37	062	train	3.5018	0.1718	|	test	2.9426	0.1973
04-24 02:29:20	063	train	3.4951	0.1733	|	test	2.9065	0.2010
04-24 02:30:03	064	train	3.4980	0.1752	|	test	2.8797	0.2059
04-24 02:30:48	065	train	3.4843	0.1750	|	test	2.9133	0.2045
04-24 02:31:31	066	train	3.4871	0.1759	|	test	2.9145	0.1987
04-24 02:32:15	067	train	3.4846	0.1781	|	test	2.9406	0.2077
04-24 02:32:59	068	train	3.4810	0.1766	|	test	2.8872	0.2093
04-24 02:33:42	069	train	3.4753	0.1767	|	test	2.8808	0.2113
04-24 02:34:26	070	train	3.4699	0.1801	|	test	2.8919	0.2061
04-24 02:35:09	071	train	3.4668	0.1782	|	test	2.8820	0.2028
04-24 02:35:53	072	train	3.4647	0.1793	|	test	2.8992	0.2151
04-24 02:36:36	073	train	3.4622	0.1796	|	test	2.8618	0.2180
04-24 02:37:20	074	train	3.4571	0.1803	|	test	2.8587	0.2125
04-24 02:38:04	075	train	3.4525	0.1822	|	test	2.8606	0.2133
04-24 02:38:47	076	train	3.4426	0.1824	|	test	2.8600	0.2072
04-24 02:39:31	077	train	3.4382	0.1838	|	test	2.8335	0.2094
04-24 02:40:15	078	train	3.4319	0.1862	|	test	2.8391	0.2127
04-24 02:40:59	079	train	3.4323	0.1848	|	test	2.8303	0.2080
04-24 02:41:42	080	train	3.4265	0.1870	|	test	2.8100	0.2099
04-24 02:42:26	081	train	3.4190	0.1874	|	test	2.8063	0.2227
04-24 02:43:09	082	train	3.4145	0.1880	|	test	2.8353	0.2176
04-24 02:43:53	083	train	3.4132	0.1890	|	test	2.7921	0.2186
04-24 02:44:37	084	train	3.4038	0.1912	|	test	2.8183	0.2231
04-24 02:45:21	085	train	3.3982	0.1919	|	test	2.8246	0.2232
04-24 02:46:04	086	train	3.3945	0.1911	|	test	2.7767	0.2266
04-24 02:46:48	087	train	3.3868	0.1933	|	test	2.8005	0.2201
04-24 02:47:32	088	train	3.3755	0.1952	|	test	2.7903	0.2268
04-24 02:48:15	089	train	3.3750	0.1965	|	test	2.7529	0.2227
04-24 02:48:59	090	train	3.3623	0.1967	|	test	2.7898	0.2234
04-24 02:49:43	091	train	3.3570	0.1988	|	test	2.7415	0.2307
04-24 02:50:27	092	train	3.3447	0.2000	|	test	2.7171	0.2280
04-24 02:51:10	093	train	3.3356	0.2021	|	test	2.7612	0.2261
04-24 02:51:54	094	train	3.3280	0.2039	|	test	2.7286	0.2369
04-24 02:52:37	095	train	3.3143	0.2052	|	test	2.7010	0.2373
04-24 02:53:21	096	train	3.3016	0.2081	|	test	2.7078	0.2404
04-24 02:54:04	097	train	3.2832	0.2116	|	test	2.6835	0.2376
04-24 02:54:48	098	train	3.2716	0.2140	|	test	2.6609	0.2459
04-24 02:55:32	099	train	3.2515	0.2161	|	test	2.6386	0.2457
04-24 02:56:15	100	train	3.2321	0.2215	|	test	2.6354	0.2446
04-24 02:56:15	end training a model
04-24 02:56:15	elapsed time:1:12:43.387002

