04-24 03:16:59	##### arguments #####
04-24 03:16:59	dataset: cifar100
04-24 03:16:59	model_config: config/model/wrn-16-1.json
04-24 03:16:59	-- num_layer: 16
04-24 03:16:59	-- widening_factor: 1
04-24 03:16:59	run_config: config/run/adv_train_fgsm.json
04-24 03:16:59	-- batch_size_train: 128
04-24 03:16:59	-- batch_size_eval: 256
04-24 03:16:59	-- num_epochs: 100
04-24 03:16:59	-- learning_rate: 0.1
04-24 03:16:59	-- learning_rate_scheduler: cyclicLR
04-24 03:16:59	-- momentum: 0.9
04-24 03:16:59	-- weight_decay: 0.0005
04-24 03:16:59	-- dropout_rate: 0
04-24 03:16:59	-- adv_train_type: fgsm
04-24 03:16:59	-- epsilon_train: 8
04-24 03:16:59	-- alpha_train: 2
04-24 03:16:59	-- epsilon_eval: 8
04-24 03:16:59	-- alpha_eval: 2
04-24 03:16:59	-- restarts_eval: 1
04-24 03:16:59	-- attack_iters_eval: 5
04-24 03:16:59	device: cuda (1 GPUs)
04-24 03:16:59	output_path: results/cifar100/baselines/adversarial_fgsm/wrn-16-1
04-24 03:16:59	log_file: results/cifar100/baselines/adversarial_fgsm/wrn-16-1/adv_train_wrn_log.txt

04-24 03:16:59	start loading datasets: cifar100
04-24 03:17:00	loaded 50000 dataset_train samples
04-24 03:17:00	loaded 10000 dataset_test samples
04-24 03:17:00	elapsed time: 0:00:01.605377

04-24 03:17:00	start initializing a model
04-24 03:17:00	end initializing a model
04-24 03:17:00	elapsed time:0:00:00.009459

04-24 03:17:00	start setting trainer configurations
04-24 03:17:04	end setting trainer configurations
04-24 03:17:04	elapsed time:0:00:03.933965

04-24 03:17:04	start training a model
04-24 03:17:04	ep	split	adv_loss	adv_acc	|	split	adv_loss	adv_acc
04-24 03:24:08	024	train	2.7979	0.2859	|	test	2.6766	0.1156
04-24 03:24:25	025	train	2.7690	0.2935	|	test	2.7079	0.1003
04-24 03:24:43	026	train	2.7421	0.2970	|	test	2.7068	0.1064
04-24 03:25:00	027	train	2.7274	0.3016	|	test	2.6240	0.1133
04-24 03:25:17	028	train	2.7067	0.3034	|	test	2.6133	0.1167
04-24 03:25:34	029	train	2.6888	0.3068	|	test	2.5483	0.1169
04-24 03:25:50	030	train	2.6696	0.3130	|	test	2.5575	0.1155
04-24 03:26:08	031	train	2.6604	0.3121	|	test	2.5321	0.1260
04-24 03:26:25	032	train	2.6371	0.3170	|	test	2.5283	0.1184
04-24 03:26:43	033	train	2.6288	0.3176	|	test	2.5677	0.1126
04-24 03:27:00	034	train	2.6213	0.3205	|	test	2.5320	0.1208
04-24 03:27:17	035	train	2.6056	0.3239	|	test	2.5117	0.1275
04-24 03:27:34	036	train	2.5960	0.3279	|	test	2.5679	0.1217
04-24 03:27:51	037	train	2.5889	0.3285	|	test	2.5406	0.1198
04-24 03:28:09	038	train	2.5839	0.3283	|	test	2.5455	0.1123
04-24 03:28:26	039	train	2.5807	0.3272	|	test	2.5223	0.1033
04-24 03:28:44	040	train	2.5684	0.3334	|	test	2.4895	0.1239
04-24 03:29:02	041	train	2.5626	0.3343	|	test	2.5393	0.1179
04-24 03:29:18	042	train	2.5552	0.3345	|	test	2.5546	0.1134
04-24 03:29:36	043	train	2.5558	0.3321	|	test	2.4846	0.1297
04-24 03:29:53	044	train	2.5491	0.3355	|	test	2.4943	0.1150
04-24 03:30:11	045	train	2.5437	0.3373	|	test	2.4943	0.1207
04-24 03:30:28	046	train	2.5410	0.3386	|	test	2.4682	0.1237
04-24 03:30:46	047	train	2.5317	0.3400	|	test	2.5896	0.1059
04-24 03:31:02	048	train	2.5293	0.3401	|	test	2.5301	0.1035
04-24 03:31:20	049	train	2.5313	0.3387	|	test	2.4979	0.1111
04-24 03:31:36	050	train	2.5251	0.3408	|	test	2.4967	0.1097
04-24 03:31:54	051	train	2.5213	0.3441	|	test	2.5068	0.1177
04-24 03:32:11	052	train	2.5094	0.3441	|	test	2.5034	0.1104
04-24 03:32:29	053	train	2.5020	0.3456	|	test	2.4561	0.1167
04-24 03:32:46	054	train	2.4988	0.3474	|	test	2.3927	0.1238
04-24 03:33:03	055	train	2.4826	0.3496	|	test	2.4650	0.1241
04-24 03:33:20	056	train	2.4750	0.3517	|	test	2.5060	0.1087
04-24 03:33:37	057	train	2.4721	0.3510	|	test	2.4408	0.1131
04-24 03:33:55	058	train	2.4666	0.3549	|	test	2.4178	0.1223
04-24 03:34:12	059	train	2.4577	0.3556	|	test	2.3968	0.1227
04-24 03:34:29	060	train	2.4555	0.3546	|	test	2.4537	0.1243
04-24 03:34:46	061	train	2.4496	0.3560	|	test	2.4319	0.1180
04-24 03:35:04	062	train	2.4460	0.3566	|	test	2.4409	0.1282
04-24 03:35:22	063	train	2.4263	0.3618	|	test	2.4398	0.1156
04-24 03:35:40	064	train	2.4309	0.3625	|	test	2.4783	0.1045
04-24 03:35:58	065	train	2.4170	0.3610	|	test	2.4120	0.1306
04-24 03:36:15	066	train	2.4134	0.3660	|	test	2.3712	0.1180
04-24 03:36:32	067	train	2.4103	0.3653	|	test	2.4413	0.1148
04-24 03:36:50	068	train	2.3996	0.3659	|	test	2.3555	0.1183
04-24 03:37:07	069	train	2.3963	0.3660	|	test	2.3517	0.1257
04-24 03:37:24	070	train	2.3873	0.3715	|	test	2.3933	0.1309
04-24 03:37:42	071	train	2.3855	0.3702	|	test	2.3511	0.1270
04-24 03:38:00	072	train	2.3797	0.3713	|	test	2.3385	0.1309
04-24 03:38:17	073	train	2.3694	0.3739	|	test	2.3500	0.1218
04-24 03:38:35	074	train	2.3609	0.3759	|	test	2.3650	0.1214
04-24 03:38:52	075	train	2.3601	0.3738	|	test	2.3550	0.1214
04-24 03:39:09	076	train	2.3414	0.3786	|	test	2.3244	0.1306
04-24 03:39:27	077	train	2.3371	0.3790	|	test	2.3508	0.1237
04-24 03:39:44	078	train	2.3266	0.3825	|	test	2.4205	0.1155
04-24 03:40:01	079	train	2.3252	0.3776	|	test	2.4046	0.1191
04-24 03:40:18	080	train	2.3172	0.3822	|	test	2.3349	0.1305
04-24 03:40:36	081	train	2.3048	0.3887	|	test	2.2944	0.1350
04-24 03:40:53	082	train	2.2983	0.3887	|	test	2.3274	0.1275
04-24 03:41:10	083	train	2.2919	0.3895	|	test	2.2979	0.1358
04-24 03:41:28	084	train	2.2734	0.3934	|	test	2.2690	0.1310
04-24 03:41:45	085	train	2.2720	0.3940	|	test	2.2621	0.1345
04-24 03:42:03	086	train	2.2664	0.3944	|	test	2.2650	0.1372
04-24 03:42:20	087	train	2.2508	0.3991	|	test	2.2486	0.1353
04-24 03:42:38	088	train	2.2377	0.4025	|	test	2.2453	0.1335
04-24 03:42:55	089	train	2.2291	0.4031	|	test	2.2318	0.1312
04-24 03:43:12	090	train	2.2067	0.4076	|	test	2.2368	0.1452
04-24 03:43:29	091	train	2.1976	0.4088	|	test	2.2041	0.1446
04-24 03:43:46	092	train	2.1814	0.4115	|	test	2.2291	0.1379
04-24 03:44:03	093	train	2.1600	0.4208	|	test	2.2130	0.1442
04-24 03:44:20	094	train	2.1455	0.4224	|	test	2.1978	0.1414
04-24 03:44:37	095	train	2.1204	0.4268	|	test	2.1824	0.1374
04-24 03:44:54	096	train	2.1008	0.4319	|	test	2.1664	0.1429
04-24 03:45:11	097	train	2.0740	0.4335	|	test	2.1563	0.1493
04-24 03:45:30	098	train	2.0495	0.4428	|	test	2.1428	0.1482
04-24 03:45:47	099	train	2.0151	0.4520	|	test	2.1149	0.1529
04-24 03:46:03	100	train	1.9891	0.4584	|	test	2.1135	0.1544
04-24 03:46:03	end training a model
04-24 03:46:03	elapsed time:0:28:59.060885

