04-14 21:04:32	##### arguments #####
04-14 21:04:32	dataset: cifar10
04-14 21:04:32	model_config: config/model/wrn-40-2.json
04-14 21:04:32	-- num_layer: 40
04-14 21:04:32	-- widening_factor: 2
04-14 21:04:32	run_config: config/run/adv_train_fgsm.json
04-14 21:04:32	-- batch_size_train: 128
04-14 21:04:32	-- batch_size_eval: 256
04-14 21:04:32	-- num_epochs: 100
04-14 21:04:32	-- learning_rate: 0.1
04-14 21:04:32	-- learning_rate_scheduler: cyclicLR
04-14 21:04:32	-- momentum: 0.9
04-14 21:04:32	-- weight_decay: 0.0005
04-14 21:04:32	-- dropout_rate: 0
04-14 21:04:32	-- adv_train_type: fgsm
04-14 21:04:32	-- epsilon_train: 8
04-14 21:04:32	-- alpha_train: 2
04-14 21:04:32	-- epsilon_eval: 8
04-14 21:04:32	-- alpha_eval: 2
04-14 21:04:32	-- restarts_eval: 1
04-14 21:04:32	-- attack_iters_eval: 5
04-14 21:04:32	device: cuda (1 GPUs)
04-14 21:04:32	output_path: results/cifar10/baselines/adversarial_fgsm/wrn-40-2
04-14 21:04:32	log_file: results/cifar10/baselines/adversarial_fgsm/wrn-40-2/adv_train_wrn_log.txt

04-14 21:04:32	start loading datasets: cifar10
04-14 21:04:33	loaded 50000 dataset_train samples
04-14 21:04:33	loaded 10000 dataset_test samples
04-14 21:04:33	elapsed time: 0:00:01.205707

04-14 21:04:33	start initializing a model
04-14 21:04:33	end initializing a model
04-14 21:04:33	elapsed time:0:00:00.048275

04-14 21:04:33	start setting trainer configurations
04-14 21:04:37	end setting trainer configurations
04-14 21:04:37	elapsed time:0:00:03.946604

04-14 21:04:37	start training a model
04-14 21:04:37	ep	split	adv_loss	adv_acc	|	split	adv_loss	adv_acc
04-14 21:29:36	024	train	0.8429	0.6919	|	test	1.1510	0.2882
04-14 21:30:38	025	train	0.8238	0.6978	|	test	1.1300	0.3015
04-14 21:31:41	026	train	0.8119	0.7009	|	test	1.1246	0.2963
04-14 21:32:43	027	train	0.7897	0.7096	|	test	1.1338	0.3040
04-14 21:33:46	028	train	0.7774	0.7136	|	test	1.1248	0.2904
04-14 21:34:48	029	train	0.7606	0.7221	|	test	1.0998	0.3167
04-14 21:35:51	030	train	0.7547	0.7222	|	test	1.1491	0.2903
04-14 21:36:53	031	train	0.7431	0.7263	|	test	1.0895	0.3141
04-14 21:37:56	032	train	0.7307	0.7323	|	test	1.1057	0.3173
04-14 21:38:58	033	train	0.7236	0.7327	|	test	1.1008	0.3072
04-14 21:40:01	034	train	0.7170	0.7362	|	test	1.1339	0.2994
04-14 21:41:04	035	train	0.7113	0.7382	|	test	1.1151	0.2969
04-14 21:42:06	036	train	0.6993	0.7434	|	test	1.1125	0.3023
04-14 21:43:09	037	train	0.7003	0.7436	|	test	1.1022	0.2997
04-14 21:44:11	038	train	0.6911	0.7461	|	test	1.1494	0.2981
04-14 21:45:14	039	train	0.6836	0.7505	|	test	1.1353	0.2917
04-14 21:46:16	040	train	0.6820	0.7506	|	test	1.1156	0.2881
04-14 21:47:19	041	train	0.6750	0.7523	|	test	1.1017	0.3084
04-14 21:48:21	042	train	0.6680	0.7542	|	test	1.1023	0.3116
04-14 21:49:24	043	train	0.6641	0.7561	|	test	1.0948	0.3119
04-14 21:50:26	044	train	0.6640	0.7561	|	test	1.1012	0.3058
04-14 21:51:29	045	train	0.6562	0.7583	|	test	1.0898	0.3206
04-14 21:52:32	046	train	0.6510	0.7596	|	test	1.0808	0.3143
04-14 21:53:34	047	train	0.6489	0.7614	|	test	1.0674	0.3281
04-14 21:54:37	048	train	0.6434	0.7645	|	test	1.1007	0.3087
04-14 21:55:39	049	train	0.6418	0.7634	|	test	1.1125	0.2909
04-14 21:56:42	050	train	0.6384	0.7645	|	test	1.0933	0.2975
04-14 21:57:44	051	train	0.6302	0.7684	|	test	1.1268	0.2983
04-14 21:58:47	052	train	0.6282	0.7684	|	test	1.1684	0.2881
04-14 21:59:50	053	train	0.6217	0.7701	|	test	1.0748	0.3207
04-14 22:00:52	054	train	0.6116	0.7746	|	test	1.0903	0.3232
04-14 22:01:55	055	train	0.6048	0.7756	|	test	1.0617	0.3280
04-14 22:02:57	056	train	0.6012	0.7772	|	test	1.0891	0.3178
04-14 22:03:59	057	train	0.5912	0.7810	|	test	1.1045	0.3045
04-14 22:05:02	058	train	0.5831	0.7849	|	test	1.1132	0.3029
04-14 22:06:04	059	train	0.5783	0.7865	|	test	1.0714	0.3161
04-14 22:07:07	060	train	0.5736	0.7863	|	test	1.0964	0.3090
04-14 22:08:09	061	train	0.5696	0.7903	|	test	1.0624	0.3223
04-14 22:09:11	062	train	0.5594	0.7929	|	test	1.0669	0.3248
04-14 22:10:14	063	train	0.5532	0.7939	|	test	1.0787	0.3233
04-14 22:11:16	064	train	0.5532	0.7948	|	test	1.0403	0.3319
04-14 22:12:19	065	train	0.5401	0.8016	|	test	1.0602	0.3394
04-14 22:13:21	066	train	0.5376	0.8012	|	test	1.0689	0.3239
04-14 22:14:24	067	train	0.5321	0.8050	|	test	1.0665	0.3143
04-14 22:15:26	068	train	0.5245	0.8052	|	test	1.0724	0.3300
04-14 22:16:29	069	train	0.5191	0.8067	|	test	1.0641	0.3352
04-14 22:17:31	070	train	0.5108	0.8111	|	test	1.0888	0.3185
04-14 22:18:33	071	train	0.5063	0.8115	|	test	1.1149	0.3011
04-14 22:19:36	072	train	0.5024	0.8136	|	test	1.0968	0.3168
04-14 22:20:38	073	train	0.4949	0.8147	|	test	1.0498	0.3230
04-14 22:21:41	074	train	0.4850	0.8184	|	test	1.0740	0.3240
04-14 22:22:43	075	train	0.4792	0.8229	|	test	1.0216	0.3393
04-14 22:23:46	076	train	0.4718	0.8239	|	test	1.0544	0.3316
04-14 22:24:48	077	train	0.4626	0.8289	|	test	1.0693	0.3173
04-14 22:25:51	078	train	0.4568	0.8306	|	test	1.0826	0.3197
04-14 22:26:53	079	train	0.4435	0.8362	|	test	1.0395	0.3398
04-14 22:27:55	080	train	0.4371	0.8372	|	test	1.0580	0.3329
04-14 22:28:58	081	train	0.4275	0.8401	|	test	1.0662	0.3325
04-14 22:30:00	082	train	0.4223	0.8427	|	test	1.0428	0.3297
04-14 22:31:03	083	train	0.4107	0.8465	|	test	1.0339	0.3347
04-14 22:32:05	084	train	0.4017	0.8498	|	test	1.0519	0.3343
04-14 22:33:08	085	train	0.3845	0.8563	|	test	1.0672	0.3364
04-14 22:34:10	086	train	0.3753	0.8593	|	test	1.0663	0.3317
04-14 22:35:12	087	train	0.3606	0.8649	|	test	1.0664	0.3356
04-14 22:36:15	088	train	0.3506	0.8673	|	test	1.0813	0.3313
04-14 22:37:17	089	train	0.3322	0.8756	|	test	1.0874	0.3319
04-14 22:38:20	090	train	0.3181	0.8817	|	test	1.0800	0.3495
04-14 22:39:22	091	train	0.3025	0.8871	|	test	1.0828	0.3398
04-14 22:40:25	092	train	0.2853	0.8946	|	test	1.0394	0.3617
04-14 22:41:28	093	train	0.2634	0.9032	|	test	1.0610	0.3559
04-14 22:42:30	094	train	0.2388	0.9124	|	test	1.0863	0.3553
04-14 22:43:32	095	train	0.2191	0.9191	|	test	1.0714	0.3664
04-14 22:44:35	096	train	0.1940	0.9293	|	test	1.0664	0.3836
04-14 22:45:37	097	train	0.1675	0.9398	|	test	1.0932	0.3816
04-14 22:46:40	098	train	0.1400	0.9496	|	test	1.0845	0.3979
04-14 22:47:42	099	train	0.1179	0.9587	|	test	1.0944	0.4033
04-14 22:48:45	100	train	0.0983	0.9663	|	test	1.0886	0.4088
04-14 22:48:45	end training a model
04-14 22:48:45	elapsed time:1:44:07.690247

